,CountryCode,question_code,question_label,answer,SUM(response),percent_all
8151,Denmark,c4_h,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a shop?",Don`t know,21.0,0.02
8152,Estonia,c4_h,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a shop?",Yes,24.0,0.03
8153,Estonia,c4_h,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a shop?",No,331.0,0.36
8154,Estonia,c4_h,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a shop?",Don`t know,19.0,0.02
8155,Greece,c4_h,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a shop?",Yes,271.0,0.29
8156,Greece,c4_h,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a shop?",No,2300.0,2.47
8157,Greece,c4_h,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a shop?",Don`t know,187.0,0.2
8158,Spain,c4_h,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a shop?",Yes,335.0,0.36
8159,Spain,c4_h,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a shop?",No,5907.0,6.35
8160,Spain,c4_h,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a shop?",Don`t know,142.0,0.15
8161,Finland,c4_h,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a shop?",Yes,151.0,0.16
8162,Finland,c4_h,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a shop?",No,3200.0,3.44
8163,Finland,c4_h,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a shop?",Don`t know,90.0,0.1
8164,France,c4_h,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a shop?",Yes,699.0,0.75
8165,France,c4_h,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a shop?",No,7447.0,8.0
8166,France,c4_h,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a shop?",Don`t know,185.0,0.2
8167,Croatia,c4_h,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a shop?",Yes,100.0,0.11
8168,Croatia,c4_h,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a shop?",No,984.0,1.06
8169,Croatia,c4_h,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a shop?",Don`t know,112.0,0.12
8170,Hungary,c4_h,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a shop?",Yes,159.0,0.17
8171,Hungary,c4_h,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a shop?",No,1986.0,2.13
8172,Hungary,c4_h,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a shop?",Don`t know,119.0,0.13
8173,Ireland,c4_h,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a shop?",Yes,127.0,0.14
8174,Ireland,c4_h,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a shop?",No,1457.0,1.57
8175,Ireland,c4_h,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a shop?",Don`t know,45.0,0.05
8176,Italy,c4_h,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a shop?",Yes,1133.0,1.22
8177,Italy,c4_h,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a shop?",No,11495.0,12.35
8178,Italy,c4_h,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a shop?",Don`t know,604.0,0.65
8179,Lithuania,c4_h,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a shop?",Yes,95.0,0.1
8180,Lithuania,c4_h,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a shop?",No,665.0,0.71
8181,Lithuania,c4_h,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a shop?",Don`t know,61.0,0.07
8182,Luxembourg,c4_h,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a shop?",Yes,25.0,0.03
8183,Luxembourg,c4_h,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a shop?",No,264.0,0.28
8184,Luxembourg,c4_h,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a shop?",Don`t know,16.0,0.02
8185,Latvia,c4_h,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a shop?",Yes,50.0,0.05
8186,Latvia,c4_h,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a shop?",No,423.0,0.45
8187,Latvia,c4_h,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a shop?",Don`t know,26.0,0.03
8188,Malta,c4_h,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a shop?",Yes,28.0,0.03
8189,Malta,c4_h,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a shop?",No,287.0,0.31
8190,Malta,c4_h,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a shop?",Don`t know,7.0,0.01
8191,Netherlands,c4_h,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a shop?",Yes,164.0,0.18
8192,Netherlands,c4_h,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a shop?",No,2967.0,3.19
8193,Netherlands,c4_h,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a shop?",Don`t know,40.0,0.04
8194,Poland,c4_h,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a shop?",Yes,281.0,0.3
8195,Poland,c4_h,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a shop?",No,2357.0,2.53
8196,Poland,c4_h,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a shop?",Don`t know,171.0,0.18
8197,Portugal,c4_h,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a shop?",Yes,194.0,0.21
8198,Portugal,c4_h,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a shop?",No,1815.0,1.95
8199,Portugal,c4_h,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a shop?",Don`t know,109.0,0.12
8200,Romania,c4_h,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a shop?",Yes,151.0,0.16
8201,Romania,c4_h,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a shop?",No,996.0,1.07
8202,Romania,c4_h,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a shop?",Don`t know,113.0,0.12
8203,Sweden,c4_h,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a shop?",Yes,138.0,0.15
8204,Sweden,c4_h,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a shop?",No,2264.0,2.43
8205,Sweden,c4_h,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a shop?",Don`t know,66.0,0.07
8206,Slovenia,c4_h,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a shop?",Yes,45.0,0.05
8207,Slovenia,c4_h,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a shop?",No,571.0,0.61
8208,Slovenia,c4_h,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a shop?",Don`t know,20.0,0.02
8209,Slovakia,c4_h,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a shop?",Yes,72.0,0.08
8210,Slovakia,c4_h,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a shop?",No,898.0,0.96
8211,Slovakia,c4_h,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a shop?",Don`t know,36.0,0.04
8212,United_Kingdom,c4_h,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a shop?",Yes,609.0,0.65
8213,United_Kingdom,c4_h,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a shop?",No,6032.0,6.48
8214,United_Kingdom,c4_h,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a shop?",Don`t know,114.0,0.12
8215,Austria,c4_i,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T in a bank or insurance company (by bank or company personnel)?",Yes,100.0,0.11
8216,Austria,c4_i,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T in a bank or insurance company (by bank or company personnel)?",No,2391.0,2.57
8217,Austria,c4_i,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T in a bank or insurance company (by bank or company personnel)?",Don`t know,71.0,0.08
8218,Belgium,c4_i,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T in a bank or insurance company (by bank or company personnel)?",Yes,60.0,0.06
8219,Belgium,c4_i,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T in a bank or insurance company (by bank or company personnel)?",No,2772.0,2.98
8220,Belgium,c4_i,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T in a bank or insurance company (by bank or company personnel)?",Don`t know,69.0,0.07
8221,Bulgaria,c4_i,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T in a bank or insurance company (by bank or company personnel)?",Yes,36.0,0.04
8222,Bulgaria,c4_i,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T in a bank or insurance company (by bank or company personnel)?",No,927.0,1.0
8223,Bulgaria,c4_i,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T in a bank or insurance company (by bank or company personnel)?",Don`t know,72.0,0.08
8224,Cyprus,c4_i,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T in a bank or insurance company (by bank or company personnel)?",Yes,12.0,0.01
8225,Cyprus,c4_i,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T in a bank or insurance company (by bank or company personnel)?",No,176.0,0.19
8226,Cyprus,c4_i,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T in a bank or insurance company (by bank or company personnel)?",Don`t know,16.0,0.02
8227,Czech_Republic,c4_i,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T in a bank or insurance company (by bank or company personnel)?",Yes,58.0,0.06
8228,Czech_Republic,c4_i,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T in a bank or insurance company (by bank or company personnel)?",No,2373.0,2.55
8229,Czech_Republic,c4_i,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T in a bank or insurance company (by bank or company personnel)?",Don`t know,38.0,0.04
8230,Germany,c4_i,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T in a bank or insurance company (by bank or company personnel)?",Yes,863.0,0.93
8231,Germany,c4_i,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T in a bank or insurance company (by bank or company personnel)?",No,18896.0,20.3
8232,Germany,c4_i,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T in a bank or insurance company (by bank or company personnel)?",Don`t know,373.0,0.4
8233,Denmark,c4_i,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T in a bank or insurance company (by bank or company personnel)?",Yes,33.0,0.04
8234,Denmark,c4_i,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T in a bank or insurance company (by bank or company personnel)?",No,1642.0,1.76
8235,Denmark,c4_i,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T in a bank or insurance company (by bank or company personnel)?",Don`t know,35.0,0.04
8236,Estonia,c4_i,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T in a bank or insurance company (by bank or company personnel)?",Yes,5.0,0.01
8237,Estonia,c4_i,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T in a bank or insurance company (by bank or company personnel)?",No,329.0,0.35
8238,Estonia,c4_i,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T in a bank or insurance company (by bank or company personnel)?",Don`t know,21.0,0.02
8239,Greece,c4_i,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T in a bank or insurance company (by bank or company personnel)?",Yes,110.0,0.12
8240,Greece,c4_i,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T in a bank or insurance company (by bank or company personnel)?",No,2472.0,2.66
8241,Greece,c4_i,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T in a bank or insurance company (by bank or company personnel)?",Don`t know,176.0,0.19
8242,Spain,c4_i,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T in a bank or insurance company (by bank or company personnel)?",Yes,213.0,0.23
8243,Spain,c4_i,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T in a bank or insurance company (by bank or company personnel)?",No,6027.0,6.48
8244,Spain,c4_i,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T in a bank or insurance company (by bank or company personnel)?",Don`t know,143.0,0.15
8245,Finland,c4_i,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T in a bank or insurance company (by bank or company personnel)?",Yes,98.0,0.11
8246,Finland,c4_i,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T in a bank or insurance company (by bank or company personnel)?",No,3251.0,3.49
8247,Finland,c4_i,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T in a bank or insurance company (by bank or company personnel)?",Don`t know,92.0,0.1
8248,France,c4_i,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T in a bank or insurance company (by bank or company personnel)?",Yes,371.0,0.4
8249,France,c4_i,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T in a bank or insurance company (by bank or company personnel)?",No,7747.0,8.32
8250,France,c4_i,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T in a bank or insurance company (by bank or company personnel)?",Don`t know,257.0,0.28
8251,Croatia,c4_i,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T in a bank or insurance company (by bank or company personnel)?",Yes,60.0,0.06
8252,Croatia,c4_i,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T in a bank or insurance company (by bank or company personnel)?",No,1040.0,1.12
8253,Croatia,c4_i,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T in a bank or insurance company (by bank or company personnel)?",Don`t know,97.0,0.1
8254,Hungary,c4_i,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T in a bank or insurance company (by bank or company personnel)?",Yes,72.0,0.08
8255,Hungary,c4_i,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T in a bank or insurance company (by bank or company personnel)?",No,2082.0,2.24
8256,Hungary,c4_i,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T in a bank or insurance company (by bank or company personnel)?",Don`t know,112.0,0.12
8257,Ireland,c4_i,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T in a bank or insurance company (by bank or company personnel)?",Yes,95.0,0.1
8258,Ireland,c4_i,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T in a bank or insurance company (by bank or company personnel)?",No,1502.0,1.61
8259,Ireland,c4_i,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T in a bank or insurance company (by bank or company personnel)?",Don`t know,34.0,0.04
8260,Italy,c4_i,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T in a bank or insurance company (by bank or company personnel)?",Yes,426.0,0.46
8261,Italy,c4_i,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T in a bank or insurance company (by bank or company personnel)?",No,12199.0,13.11
8262,Italy,c4_i,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T in a bank or insurance company (by bank or company personnel)?",Don`t know,644.0,0.69
8263,Lithuania,c4_i,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T in a bank or insurance company (by bank or company personnel)?",Yes,49.0,0.05
8264,Lithuania,c4_i,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T in a bank or insurance company (by bank or company personnel)?",No,719.0,0.77
8265,Lithuania,c4_i,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T in a bank or insurance company (by bank or company personnel)?",Don`t know,57.0,0.06
8266,Luxembourg,c4_i,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T in a bank or insurance company (by bank or company personnel)?",Yes,21.0,0.02
8267,Luxembourg,c4_i,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T in a bank or insurance company (by bank or company personnel)?",No,241.0,0.26
8268,Luxembourg,c4_i,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T in a bank or insurance company (by bank or company personnel)?",Don`t know,15.0,0.02
8269,Latvia,c4_i,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T in a bank or insurance company (by bank or company personnel)?",Yes,20.0,0.02
8270,Latvia,c4_i,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T in a bank or insurance company (by bank or company personnel)?",No,433.0,0.47
8271,Latvia,c4_i,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T in a bank or insurance company (by bank or company personnel)?",Don`t know,24.0,0.03
8272,Malta,c4_i,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T in a bank or insurance company (by bank or company personnel)?",Yes,23.0,0.02
8273,Malta,c4_i,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T in a bank or insurance company (by bank or company personnel)?",No,293.0,0.31
8274,Malta,c4_i,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T in a bank or insurance company (by bank or company personnel)?",Don`t know,7.0,0.01
8275,Netherlands,c4_i,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T in a bank or insurance company (by bank or company personnel)?",Yes,92.0,0.1
8276,Netherlands,c4_i,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T in a bank or insurance company (by bank or company personnel)?",No,3031.0,3.26
8277,Netherlands,c4_i,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T in a bank or insurance company (by bank or company personnel)?",Don`t know,45.0,0.05
8278,Poland,c4_i,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T in a bank or insurance company (by bank or company personnel)?",Yes,106.0,0.11
8279,Poland,c4_i,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T in a bank or insurance company (by bank or company personnel)?",No,2505.0,2.69
8280,Poland,c4_i,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T in a bank or insurance company (by bank or company personnel)?",Don`t know,174.0,0.19
8281,Portugal,c4_i,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T in a bank or insurance company (by bank or company personnel)?",Yes,77.0,0.08
8282,Portugal,c4_i,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T in a bank or insurance company (by bank or company personnel)?",No,1941.0,2.09
8283,Portugal,c4_i,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T in a bank or insurance company (by bank or company personnel)?",Don`t know,107.0,0.11
8284,Romania,c4_i,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T in a bank or insurance company (by bank or company personnel)?",Yes,85.0,0.09
8285,Romania,c4_i,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T in a bank or insurance company (by bank or company personnel)?",No,1057.0,1.14
8286,Romania,c4_i,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T in a bank or insurance company (by bank or company personnel)?",Don`t know,118.0,0.13
8287,Sweden,c4_i,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T in a bank or insurance company (by bank or company personnel)?",Yes,82.0,0.09
8288,Sweden,c4_i,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T in a bank or insurance company (by bank or company personnel)?",No,2318.0,2.49
8289,Sweden,c4_i,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T in a bank or insurance company (by bank or company personnel)?",Don`t know,61.0,0.07
8290,Slovenia,c4_i,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T in a bank or insurance company (by bank or company personnel)?",Yes,15.0,0.02
8291,Slovenia,c4_i,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T in a bank or insurance company (by bank or company personnel)?",No,603.0,0.65
8292,Slovenia,c4_i,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T in a bank or insurance company (by bank or company personnel)?",Don`t know,18.0,0.02
8293,Slovakia,c4_i,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T in a bank or insurance company (by bank or company personnel)?",Yes,24.0,0.03
8294,Slovakia,c4_i,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T in a bank or insurance company (by bank or company personnel)?",No,944.0,1.01
8295,Slovakia,c4_i,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T in a bank or insurance company (by bank or company personnel)?",Don`t know,34.0,0.04
8296,United_Kingdom,c4_i,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T in a bank or insurance company (by bank or company personnel)?",Yes,291.0,0.31
8297,United_Kingdom,c4_i,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T in a bank or insurance company (by bank or company personnel)?",No,6362.0,6.84
8298,United_Kingdom,c4_i,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T in a bank or insurance company (by bank or company personnel)?",Don`t know,106.0,0.11
8299,Austria,c4_j,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a sport or fitness club?",Yes,238.0,0.26
8300,Austria,c4_j,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a sport or fitness club?",No,2224.0,2.39
8301,Austria,c4_j,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a sport or fitness club?",Don`t know,83.0,0.09
8302,Belgium,c4_j,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a sport or fitness club?",Yes,218.0,0.23
8303,Belgium,c4_j,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a sport or fitness club?",No,2612.0,2.81
8304,Belgium,c4_j,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a sport or fitness club?",Don`t know,71.0,0.08
8305,Bulgaria,c4_j,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a sport or fitness club?",Yes,137.0,0.15
8306,Bulgaria,c4_j,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a sport or fitness club?",No,828.0,0.89
8307,Bulgaria,c4_j,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a sport or fitness club?",Don`t know,66.0,0.07
8308,Cyprus,c4_j,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a sport or fitness club?",Yes,27.0,0.03
8309,Cyprus,c4_j,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a sport or fitness club?",No,162.0,0.17
8310,Cyprus,c4_j,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a sport or fitness club?",Don`t know,16.0,0.02
8311,Czech_Republic,c4_j,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a sport or fitness club?",Yes,155.0,0.17
8312,Czech_Republic,c4_j,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a sport or fitness club?",No,2256.0,2.42
8313,Czech_Republic,c4_j,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a sport or fitness club?",Don`t know,59.0,0.06
8314,Germany,c4_j,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a sport or fitness club?",Yes,2196.0,2.36
8315,Germany,c4_j,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a sport or fitness club?",No,17526.0,18.83
8316,Germany,c4_j,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a sport or fitness club?",Don`t know,550.0,0.59
8317,Denmark,c4_j,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a sport or fitness club?",Yes,119.0,0.13
8318,Denmark,c4_j,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a sport or fitness club?",No,1555.0,1.67
8319,Denmark,c4_j,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a sport or fitness club?",Don`t know,36.0,0.04
8320,Estonia,c4_j,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a sport or fitness club?",Yes,22.0,0.02
8321,Estonia,c4_j,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a sport or fitness club?",No,292.0,0.31
8322,Estonia,c4_j,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a sport or fitness club?",Don`t know,15.0,0.02
8323,Greece,c4_j,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a sport or fitness club?",Yes,306.0,0.33
8324,Greece,c4_j,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a sport or fitness club?",No,2249.0,2.42
8325,Greece,c4_j,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a sport or fitness club?",Don`t know,205.0,0.22
8326,Spain,c4_j,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a sport or fitness club?",Yes,607.0,0.65
8327,Spain,c4_j,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a sport or fitness club?",No,5601.0,6.02
8328,Spain,c4_j,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a sport or fitness club?",Don`t know,185.0,0.2
8329,Finland,c4_j,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a sport or fitness club?",Yes,241.0,0.26
8330,Finland,c4_j,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a sport or fitness club?",No,3129.0,3.36
8331,Finland,c4_j,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a sport or fitness club?",Don`t know,81.0,0.09
8332,France,c4_j,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a sport or fitness club?",Yes,682.0,0.73
8333,France,c4_j,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a sport or fitness club?",No,7412.0,7.96
8334,France,c4_j,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a sport or fitness club?",Don`t know,280.0,0.3
8335,Croatia,c4_j,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a sport or fitness club?",Yes,118.0,0.13
8336,Croatia,c4_j,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a sport or fitness club?",No,970.0,1.04
8337,Croatia,c4_j,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a sport or fitness club?",Don`t know,114.0,0.12
8338,Hungary,c4_j,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a sport or fitness club?",Yes,226.0,0.24
8339,Hungary,c4_j,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a sport or fitness club?",No,1904.0,2.05
8340,Hungary,c4_j,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a sport or fitness club?",Don`t know,133.0,0.14
8341,Ireland,c4_j,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a sport or fitness club?",Yes,113.0,0.12
8342,Ireland,c4_j,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a sport or fitness club?",No,1472.0,1.58
8343,Ireland,c4_j,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a sport or fitness club?",Don`t know,41.0,0.04
8344,Italy,c4_j,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a sport or fitness club?",Yes,1664.0,1.79
8345,Italy,c4_j,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a sport or fitness club?",No,10967.0,11.78
8346,Italy,c4_j,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a sport or fitness club?",Don`t know,601.0,0.65
8347,Lithuania,c4_j,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a sport or fitness club?",Yes,131.0,0.14
8348,Lithuania,c4_j,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a sport or fitness club?",No,602.0,0.65
8349,Lithuania,c4_j,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a sport or fitness club?",Don`t know,48.0,0.05
8350,Luxembourg,c4_j,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a sport or fitness club?",Yes,26.0,0.03
8351,Luxembourg,c4_j,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a sport or fitness club?",No,208.0,0.22
8352,Luxembourg,c4_j,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a sport or fitness club?",Don`t know,5.0,0.01
